rowname	genename	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name.GENENAME	MUT_12DPA_R1	MUT_12DPA_R2	MUT_12DPA_R3	WT_12DPA_R1	WT_12DPA_R2	MUT_14DPA_R1	MUT_14DPA_R2	MUT_14DPA_R3	WT_14DPA_R1	WT_14DPA_R2
ENSMUSG00000020034	Tcp11l2	2869.56439150569	1.68745698724064	0.214062662942617	7.88300474283549	3.19600933046891e-15	2.17435168116235e-13	Tcp11l2	6.75	8.63	6.99	15.29	23.15	7.35	7.37	6.96	10.23	12.64
ENSMUSG00000020037	Rfx4	7.50380754322351	4.87704666361238	1.79563038999282	2.71606377949076	0.00660631899638821	0.0328665376517449	Rfx4	0.01	0	0	0.02	0.09	0	0	0	0.02	0.06
ENSMUSG00000020067	Mypn	63.6214743315395	7.42034957560113	0.992463793799873	7.47669549454358	7.62147335031577e-14	4.20416948864716e-12	Mypn	0	0	0	0.21	0.4	0.01	0	0	0.15	0.17
ENSMUSG00000020099	Unc5b	7622.27282836823	2.03753766608555	0.2553444225228	7.97956597584825	1.46848736616811e-15	1.04249833542578e-13	Unc5b	5.9	8	9.36	16.92	31.96	5.92	6.42	5.05	11.86	25.83
ENSMUSG00000020150	Gamt	76.5282457684822	1.6160991040018	0.41431173835333	3.90068384358342	9.59213515042558e-05	0.000936724777130077	Gamt	0.5	0.56	1	1.5	1.69	0.22	0.6	0.65	0.62	0.83
ENSMUSG00000020154	Ptprb	2317.86678967049	1.75151221000976	0.240797126965487	7.27380858767806	3.49491114368787e-13	1.73978381567487e-11	Ptprb	0.97	1.6	1.81	3.26	4.48	0.81	1.49	1.14	3.6	3.97
ENSMUSG00000020176	Grb10	4363.03229385155	2.09655824728181	0.164663692664841	12.7323650608831	3.90818747643973e-37	1.77258014209189e-34	Grb10	4.45	4.33	5.9	14.1	17.83	1.84	4.94	3.55	9.01	10.68
ENSMUSG00000020183	Cpm	16939.8148022111	2.96685505317957	0.339850620137127	8.72987976888925	2.54943494453724e-18	2.4486572808473e-16	Cpm	14.07	21.93	18.11	62.27	157.51	22.72	13.8	12.74	31.54	74.64
ENSMUSG00000020186	Csrp2	1422.70490998092	1.96167204884943	0.239638664869615	8.18595801273033	2.70145913821552e-16	2.09049406676697e-14	Csrp2	16.44	11.92	17.72	47.31	44.73	5.12	14.54	10.74	26.18	22.89
ENSMUSG00000020191	4930415F15Rik	23.855933049158	-2.39793937698774	0.767376937608662	-3.12485202443055	0.00177894524575832	0.0113286341547355	4930415F15Rik	0.27	0.54	0.56	0.02	0.1	0.31	0.39	0.07	0.06	0.01
ENSMUSG00000020297	Nsg2	56.220155017243	1.86332549529689	0.422727597635969	4.40786337517875	1.0439536087577e-05	0.000133586790938838	Nsg2	0.18	0.17	0.22	0.47	0.45	0.09	0.12	0.1	0.18	0.53
ENSMUSG00000020357	Flt4	542.10328818251	3.30815637586258	0.264946327711443	12.4861378696501	8.88637326946394e-36	3.45468339866208e-33	Flt4	0.2	0.2	0.33	1.49	2.21	0.45	0.33	0.29	1.4	1.35
ENSMUSG00000020435	Osbp2	1412.71979290525	3.54185983379674	0.340230649339786	10.4101727480157	2.22816959498004e-25	4.60525989200431e-23	Osbp2	0.6	0.84	1.4	5.16	10.74	0.38	0.41	0.37	2.69	4.15
ENSMUSG00000020467	Efemp1	563.958226314463	-2.35759646600063	0.386875631033746	-6.09393892218295	1.1016570739479e-09	3.20109147743508e-08	Efemp1	5.75	5.82	8.07	0.53	1.28	6.77	4.57	5.99	0.6	2.5
ENSMUSG00000020469	Myl7	22.6745775048735	-3.40814643522143	1.30468144103037	-2.61224412951705	0.00899499964189747	0.0417957752284866	Myl7	1.85	1.47	0.13	0.03	0.15	0.16	0.14	0.06	0.1	0.08
ENSMUSG00000020486	Sept4	148.397809681731	1.84134233358198	0.430440580471897	4.27780840636191	1.88742361309859e-05	0.000226768600107974	Sept4	0.81	0.96	0.46	2.3	1.82	0.51	1.88	0.98	2.41	1.88
ENSMUSG00000020542	Myocd	27.3054285413666	2.28297710689483	0.698412797656819	3.26880766583064	0.00108001688552788	0.00745645484435484	Myocd	0.02	0.02	0.04	0.14	0.08	0.07	0.02	0.01	0.28	0.21
ENSMUSG00000020583	Matn3	242.17268902207	3.43012754525913	0.385374160187132	8.90077202787418	5.54595645932439e-19	5.65964856674054e-17	Matn3	0.29	0.19	0.15	1.65	1.92	0.06	0.27	0.12	0.79	0.62
ENSMUSG00000020589	Fam49a	2126.89265437862	3.05136315195866	0.286193222557893	10.6618987154436	1.53432580590054e-26	3.52851714911887e-24	Fam49a	1.5	1.34	1.98	7.22	14.9	0.81	0.92	1.09	3.65	7.59
ENSMUSG00000020598	Nrcam	191.592635507542	2.69437283470319	0.498958938365535	5.39998911238925	6.66449415363077e-08	1.35921989080683e-06	Nrcam	0.15	0.36	0.56	0.8	2.17	0.35	0.23	0.17	0.44	4.88
ENSMUSG00000020651	Slc26a4	349.538666333789	3.09807044899858	0.314668442741407	9.84550729653102	7.16767063841895e-23	1.15874976419906e-20	Slc26a4	0.45	0.27	0.36	2.43	2.44	0.32	0.22	0.31	1.45	2.17
ENSMUSG00000020717	Pecam1	2509.46836046997	1.68862284725965	0.248410550713556	6.79770984931637	1.06295256358695e-11	4.23314377030434e-10	Pecam1	3.84	5.34	7.44	11.1	15.79	2.89	4.27	4.51	11.1	13.76
ENSMUSG00000020722	Cacng1	51.2995104942721	1.83348304112588	0.479273461126342	3.82554676993174	0.000130482158091449	0.00122315065750129	Cacng1	0.32	0.29	0.28	0.61	1.07	0.15	0.16	0.09	0.5	1.88
ENSMUSG00000020732	Rab37	32.1035664069816	1.72470029224458	0.611177701853673	2.82192934561199	0.00477356927784459	0.0254050975125966	Rab37	0.08	0.1	0.12	0.17	0.39	0.02	0.13	0.06	0.14	0.11
ENSMUSG00000020793	Galr2	17.220194521845	2.46924953530646	0.82990158329981	2.97535224054925	0.00292652297243875	0.0170461698044906	Galr2	0.03	0.04	0.08	0.22	0.15	0.04	0.1	0.02	0.23	0.23
ENSMUSG00000020805	Slc13a5	489.661550971239	2.65098859426658	0.48797638136795	5.43261660909701	5.55336397440813e-08	1.15953103547488e-06	Slc13a5	1.02	0.3	0.68	2.68	3.82	0.11	0.73	0.11	2.72	2.89
ENSMUSG00000020811	Wscd1	94.7717365988405	2.04487560767626	0.455793809541903	4.48640495958351	7.24350062561836e-06	9.48451308862041e-05	Wscd1	0.27	0.17	0.23	0.59	0.95	0.11	0.2	0.21	0.58	0.57
ENSMUSG00000020814	Mxra7	506.20199296084	1.64362327194871	0.177690334591083	9.24993064890761	2.2463837595934e-20	2.67729591435336e-18	Mxra7	2.49	2.34	2.83	5.51	6.14	1.09	2.72	2.11	3.79	3.4
ENSMUSG00000020836	Coro6	44.8699553559393	3.25131841047196	0.550196921859418	5.90937222891753	3.43413922109589e-09	9.11750003285425e-08	Coro6	0.06	0.06	0.05	0.64	0.52	0.03	0.02	0.02	0.46	0.3
ENSMUSG00000020891	Alox8	13777.6162520182	-2.65355730573374	0.858313320848576	-3.09159515677828	0.00199084162021347	0.0124498130887957	Alox8	122.68	98.25	27.44	7.53	14.23	36.2	46.25	67.96	4.36	11.2
ENSMUSG00000020928	Higd1b	14.3538167387257	2.51496035435269	0.851510498103056	2.95352830053812	0.00314163801014743	0.0181114171620764	Higd1b	0.11	0.15	0.22	0.54	0.68	0.02	0.42	0.27	0.93	0.54
ENSMUSG00000021061	Sptb	62.4764876255529	-2.64924215905235	0.586796038962146	-4.5147580814247	6.33890846046097e-06	8.46986066631806e-05	Sptb	0.08	0.1	0.22	0.02	0.01	0.04	0.03	0.04	0.02	0.02
ENSMUSG00000021091	Serpina3n	392.243198802519	-2.36302031257744	0.566273344372385	-4.17293227036218	3.0070435325871e-05	0.000344312810659763	Serpina3n	1.83	2.22	7.9	0.43	0.72	0.41	0.97	0.46	0.48	0.74
ENSMUSG00000021136	Smoc1	48.3239331936372	-2.23382252359701	0.730266200062867	-3.05891539743275	0.00222139873229104	0.0135948270243059	Smoc1	0.19	0.12	0.51	0.05	0.04	0.12	0.09	0.12	0.01	0.04
ENSMUSG00000021186	Fbln5	1532.69992281327	1.78071917251785	0.199618148671684	8.92062763013913	4.63653066118018e-19	4.82199188762738e-17	Fbln5	4.69	4.19	4.01	11.45	12.05	2.1	5.84	3.88	5.91	8.19
ENSMUSG00000021209	Ppp4r4	235.486578855193	2.15022384488103	0.431095045965655	4.98781849850423	6.10648962143753e-07	1.03109371808513e-05	Ppp4r4	0.4	0.86	0.26	0.78	1.87	0.51	0.55	0.27	0.52	0.74
ENSMUSG00000021216	Tubal3	15.7024288726876	-2.83850433126389	0.928946346281939	-3.05561708986193	0.00224597887099693	0.013724679268577	Tubal3	0.08	0.14	0.09	0.03	0.03	0.1	0.13	0.16	0.01	0.03
ENSMUSG00000021253	Tgfb3	2562.69213124741	1.73934119839477	0.186164247797384	9.34304636348771	9.36014467395155e-21	1.20340505697859e-18	Tgfb3	5.32	4.44	5.31	11.66	14.6	2.69	5.37	4.06	6.51	7.88
ENSMUSG00000021265	Slc25a29	246.603867573673	-1.53846976839862	0.300533892534928	-5.11912235728895	3.06960769405946e-07	5.47765622170523e-06	Slc25a29	1.91	2.59	2.85	0.72	0.51	1.97	1.32	1.28	0.85	0.68
ENSMUSG00000021313	Ryr2	54.9763393732534	2.08380006214994	0.523588347296804	3.97984422859722	6.89604396005614e-05	0.000707488196532792	Ryr2	0.05	0.09	0.03	0.16	0.25	0.01	0.02	0.02	0.13	0.14
ENSMUSG00000021356	Irf4	21.4829821457876	-2.5288264513179	0.760284152528824	-3.32615962453857	0.000880514878453146	0.00629192426056147	Irf4	0.06	0.09	0.11	0.01	0.01	0.05	0.07	0.09	0.04	0.02
ENSMUSG00000021362	Gcm2	11.3224079374921	-6.52789435035291	2.41338632141267	-2.70486920905884	0.00683312876333153	0.0336971689663779	Gcm2	0.18	0	0.09	0	0	0.05	0.03	0.02	0	0.03
ENSMUSG00000021381	Barx1	4.23068499073777	5.95192076286987	2.17891974149993	2.73159247195249	0.00630290505023514	0.0316775706705887	Barx1	0	0	0	0.08	0.09	0	0	0	0.02	0.01
ENSMUSG00000021388	Aspn	4943.36251578676	1.6975627898453	0.181784998204879	9.33829967603863	9.78935082093088e-21	1.23907380003224e-18	Aspn	12.47	13.92	19.28	38.18	37.35	6.29	21.38	12.84	27.5	33.52
ENSMUSG00000021390	Ogn	972.273188934469	2.1049701190579	0.226013753061108	9.31346031181018	1.23734068906576e-20	1.5422365474096e-18	Ogn	1.53	2.26	2.78	6.59	7.85	2.02	4.19	3.43	4.47	5.6
ENSMUSG00000021453	Gadd45g	453.562451856752	2.10358553034674	0.394806553576149	5.32814238085085	9.92223310203946e-08	1.93329620632578e-06	Gadd45g	2.75	2.66	3.16	5.37	15.01	1.42	1.2	1.31	3.42	5.19
ENSMUSG00000021456	Fbp2	266.503938792404	1.77059099410242	0.313925540819532	5.64016228013854	1.69889972678735e-08	3.99706552434926e-07	Fbp2	0.93	1.67	1.85	3.27	4.47	0.61	1.04	0.93	2.64	4.23
ENSMUSG00000021469	Msx2	2486.82903513109	2.69586116445481	0.296877478382171	9.08071969334241	1.07859267515025e-19	1.16630868873201e-17	Msx2	4.55	3.12	5.17	15.71	28.87	1.19	3.16	2.65	11.79	30.62
ENSMUSG00000021536	Adcy2	131.688139446559	1.68340424731121	0.363996133580314	4.62478606778875	3.74985227335378e-06	5.26462492857441e-05	Adcy2	0.13	0.25	0.27	0.47	0.59	0.08	0.27	0.13	0.38	0.37
ENSMUSG00000021587	Pcsk1	19.8511222563344	-2.56932236242407	0.812183490021855	-3.16347524172762	0.00155897611253153	0.0101212572427097	Pcsk1	0.08	0.12	0.08	0.01	0.01	0.04	0.04	0.12	0.01	0.06
ENSMUSG00000021604	Irx4	2909.0521501828	-1.89260778297478	0.226343328176598	-8.36166808282562	6.18376153407581e-17	5.04842291641949e-15	Irx4	18.22	22.7	23.54	3.31	5.81	9.5	8.56	8.28	1.93	4.1
ENSMUSG00000021613	Hapln1	1052.70697870441	3.19512485126994	0.273726953420926	11.6726716581564	1.75813749199019e-31	5.62879783710115e-29	Hapln1	0.52	0.45	0.84	3.88	3.78	0.13	0.71	0.38	2.47	3.26
ENSMUSG00000021700	Rab3c	39.9046708322835	-1.90933623316774	0.617666070882754	-3.09121113037496	0.0019934183815404	0.0124516202501116	Rab3c	0.06	0.21	0.12	0.04	0.05	0.11	0.07	0.11	0.02	0.11
ENSMUSG00000021702	Thbs4	303.592184266206	-1.60409461848749	0.548230984127414	-2.92594666286626	0.00343409808464832	0.0194559172540381	Thbs4	1.01	0.94	3.36	0.29	0.59	0.18	2.41	0.72	0.26	0.9
ENSMUSG00000021728	Emb	1397.41375589775	-1.97541248266595	0.438988737471744	-4.49991608906163	6.79802917739079e-06	8.99499355011644e-05	Emb	6.33	5.35	16.56	2.1	1.58	4.49	3.39	3.35	1.08	1.68
ENSMUSG00000021730	Hcn1	54.9305365220658	-2.76570848522385	0.92475287746292	-2.9907541275369	0.00278289464853685	0.0163685532497513	Hcn1	0.02	0.05	0.17	0.01	0.02	0	0.04	0.01	0.02	0.01
ENSMUSG00000021732	Fgf10	240.958087199059	1.87122137319952	0.27868012335467	6.7145849896803	1.88602225470435e-11	7.16162124995641e-10	Fgf10	0.39	0.28	0.41	0.93	1.13	0.19	0.53	0.35	1.01	1.4
ENSMUSG00000021749	Oit1	8.62314123134362	-6.13258281031503	2.08099570869595	-2.94694639911487	0.00320928827676903	0.0184251965482014	Oit1	0.28	0.18	0.02	0	0	0.01	0.01	0.05	0	0
ENSMUSG00000021803	Cdhr1	447.144394384638	-1.77124906901027	0.330345722694715	-5.36180415645081	8.23948434335383e-08	1.6386638289681e-06	Cdhr1	1.51	1.4	2.65	0.32	0.53	0.63	0.57	0.82	0.31	0.32
ENSMUSG00000021806	Nid2	1926.72504766151	2.19961335129144	0.237478810472111	9.2623562789395	1.99969670550058e-20	2.41859613388247e-18	Nid2	1.7	1.86	2.65	5.82	9.15	0.96	1.63	1.24	3.68	4.32
ENSMUSG00000021835	Bmp4	565.212200830181	1.90531488529474	0.275116077972732	6.92549450157391	4.34455209607282e-12	1.80045296001718e-10	Bmp4	2.61	3.77	2.6	9.79	9.88	2.22	2.9	3.76	6.56	7.69
ENSMUSG00000021890	Eaf1	9657.87981381057	2.02468772990527	0.235699015201406	8.59014081232016	8.68628042357507e-18	7.92344060090133e-16	Eaf1	12.15	16.19	18.22	35.78	70.57	9.97	10.81	8.82	20.13	23.99
ENSMUSG00000021974	Fgf9	80.1803271397205	2.39718179666031	0.614484275086557	3.90112797650134	9.57455150253558e-05	0.000935567186914428	Fgf9	0.18	0.2	0.1	0.94	0.33	0.03	0.28	0.13	0.54	0.88
ENSMUSG00000021983	Atp8a2	121.355409134417	-1.73380113277972	0.409093039623561	-4.23815847459816	2.25360676877499e-05	0.000266258258470029	Atp8a2	0.26	0.22	0.17	0.05	0.05	0.09	0.25	0.14	0.04	0.06
ENSMUSG00000021986	Amer2	21.0214296491832	-3.58147587285966	1.08742651920746	-3.29353368673582	0.000989364853715331	0.00693022279342081	Amer2	0.05	0.04	0.08	0.01	0	0.02	0.03	0.05	0	0.04
ENSMUSG00000022026	Olfm4	5.08219361111208	-5.37295870162526	2.09400881525793	-2.56587205482392	0.0102916782445018	0.0464976542269576	Olfm4	0.02	0.06	0.08	0	0	0.03	0.04	0.02	0	0.09
ENSMUSG00000022122	Ednrb	349.608824580048	1.74617630892079	0.29996192579047	5.82132650441953	5.83823895307427e-09	1.4848405860716e-07	Ednrb	0.46	0.63	0.77	1.18	1.96	0.38	0.55	0.3	1.21	1.62
ENSMUSG00000022129	Dct	358.663682806043	-3.17165813474223	1.03091823010092	-3.07653705418687	0.00209420272114614	0.0129769039965367	Dct	1.33	1.34	9.7	0.27	0.29	3.88	6.22	2.93	0.23	0.17
ENSMUSG00000022180	Slc7a8	12098.3461692655	2.03926873668286	0.312002988119869	6.53605514796988	6.31626334914072e-11	2.21789135408107e-09	Slc7a8	17.46	12.67	21.68	37.08	75.1	15.82	8.61	4.68	28.27	35.13
ENSMUSG00000022220	Adcy4	210.033417504228	1.74889217401597	0.341208151942648	5.1255873110263	2.96611670122659e-07	5.32791567630668e-06	Adcy4	0.31	0.56	0.57	1.83	1.34	0.22	0.49	0.28	1.6	0.79
ENSMUSG00000022227	Mcpt1	6.85062977504571	-5.79787672091875	1.90526357700351	-3.04308379738058	0.00234167115599311	0.0142189686259039	Mcpt1	0.09	0.27	0.18	0	0	0.09	0.06	0.05	0.02	0.01
ENSMUSG00000022229	Atp12a	793.931895602831	-4.42755583206563	0.387985654554012	-11.411648291881	3.6573235106857e-30	1.08575960513593e-27	Atp12a	3.3	5.72	3.38	0.09	0.56	4.98	4.38	2.89	0.13	0.28
ENSMUSG00000022296	Baalc	124.433412814186	1.84186407401718	0.374304716024044	4.92076106756523	8.62083221079321e-07	1.40339928552175e-05	Baalc	0.38	0.32	0.27	0.83	1.02	0.09	0.42	0.14	0.69	1.13
ENSMUSG00000022309	Angpt1	269.029910086729	2.10132605122973	0.359955021689441	5.83774617552828	5.29116823453038e-09	1.35779712616046e-07	Angpt1	0.48	0.3	0.29	1.15	1.2	0.13	0.41	0.19	0.89	0.72
ENSMUSG00000022321	Cdh10	42.879807106019	1.67525943162268	0.493766515624121	3.39281700685019	0.000691778351733183	0.00514360515805984	Cdh10	0.1	0.11	0.08	0.19	0.28	0.03	0.06	0.04	0.06	0.12
ENSMUSG00000022342	Kcnv1	72.4741521900558	-2.66172682033586	0.473672083501097	-5.61934492879967	1.9168283447022e-08	4.4520587784207e-07	Kcnv1	0.37	0.48	0.26	0.03	0.05	0.2	0.38	0.34	0.03	0.04
ENSMUSG00000022376	Adcy8	134.141557963728	3.9558379116553	0.526387253681596	7.5150716207276	5.68797867470743e-14	3.21360954327415e-12	Adcy8	0.04	0.07	0.03	0.33	0.85	0.01	0.01	0.02	0.2	0.38
ENSMUSG00000022456	Sept3	71.2534153086239	-2.10532108738356	0.599425143094697	-3.51223353180393	0.000444357353660516	0.00352207129639267	Sept3	0.46	0.18	0.3	0.05	0.07	0.16	0.15	0.13	0.01	0.07
ENSMUSG00000022464	Slc38a4	4200.85906168754	1.65798217313471	0.226742876999259	7.31216872201954	2.62864748043982e-13	1.33708897385113e-11	Slc38a4	8.02	6.3	7.88	15.57	24.24	2.15	3.78	2.38	10.47	24.22
ENSMUSG00000022483	Col2a1	61.4882540180892	3.81267441678585	0.592289382037814	6.43718177703621	1.21712141073068e-10	4.14888484225688e-09	Col2a1	0.03	0.02	0.04	0.35	0.21	0.02	0.03	0.01	0.88	0.96
ENSMUSG00000022489	Pde1b	288.798123747094	-1.63768508691052	0.316048912052698	-5.18174568700129	2.19818795513516e-07	4.0328104417356e-06	Pde1b	1.77	1.1	2.07	0.38	0.45	2.02	0.94	1.1	0.37	0.37
ENSMUSG00000022523	Fgf12	66.7365143323533	-2.5302744265732	0.619279685544016	-4.08583469737175	4.39186393447249e-05	0.000479667921886734	Fgf12	0.4	0.45	0.82	0.02	0.13	0.07	0.12	0.12	0.04	0.03
ENSMUSG00000022579	Gpihbp1	219.607840322624	2.49768035894485	0.296599027834777	8.42106724751708	3.73070040651442e-17	3.15621120401904e-15	Gpihbp1	1.76	1.22	1.73	7.13	7.35	1.32	1.37	1.68	5.73	5.4
ENSMUSG00000022598	Psca	296.924653322707	-3.65635272188314	0.464115733215431	-7.8781055245674	3.32381963874923e-15	2.25192228470943e-13	Psca	13.08	5.72	7.84	0.52	0.6	0.6	1.12	0.76	0.13	0.47
ENSMUSG00000022602	Arc	1196.93507996722	1.62557491025265	0.290999240996462	5.586182646684	2.3211511696447e-08	5.27117611932666e-07	Arc	3.47	2.1	2.64	6.08	7.26	1.58	1.22	0.8	0.71	3.1
ENSMUSG00000022623	Shank3	1000.47073135341	1.57026855553775	0.23555032188131	6.66638255043005	2.62185319839702e-11	9.70739660395161e-10	Shank3	0.86	1.3	1.63	2.57	2.79	0.51	0.74	0.79	2.24	1.87
ENSMUSG00000022658	Tagln3	153.345354140587	2.14323377933187	0.503885293704488	4.25341601771138	2.10533919088768e-05	0.000250007114973192	Tagln3	0.44	1.16	0.76	1.64	3.76	0.34	0.7	0.5	0.27	1.64
ENSMUSG00000022665	Ccdc80	3673.27083365981	1.53799421052194	0.195738303681605	7.85740032274774	3.92187873964734e-15	2.60310715694967e-13	Ccdc80	9.18	9.9	13.26	19.21	24.91	3.01	12.18	8.79	16.34	15.37
ENSMUSG00000022836	Mylk	1155.83177708754	1.73417757162132	0.195905424745071	8.85211613653875	8.58752714294619e-19	8.60227872331445e-17	Mylk	1.54	1.57	2.14	3.43	6.74	0.55	2.29	0.97	4.75	3.13
ENSMUSG00000022842	Ece2	69.7050186623739	2.67035080139893	0.680783641581526	3.92246616736479	8.76472038788327e-05	0.000872624112764378	Ece2	0.15	0.23	0.03	0.61	0.58	0.05	0.19	0.05	0.46	0.49
ENSMUSG00000022860	Chodl	72.557438353475	1.73231724075938	0.668221254999767	2.59243061755044	0.00953004020567737	0.0438405236119873	Chodl	0.23	0.12	0.29	0.2	0.86	0.08	0.14	0.09	0.42	0.71
ENSMUSG00000022887	Masp1	2492.979772921	2.07049428511305	0.25246096926229	8.20124509211539	2.37909917863522e-16	1.84980625660742e-14	Masp1	2.5	4.54	4.27	10.97	13.26	2.23	3.36	2.72	7.58	11.03
ENSMUSG00000022931	Krtap15	182.644107128273	11.3839179232151	2.07254757595378	5.49271729889058	3.9579609404403e-08	8.46993266520436e-07	Krtap15	0	0	0	2.89	11.48	0	0	0	1.15	1.04
ENSMUSG00000022938	Fam3b	129.751247609443	-2.21863954836617	0.392000640791469	-5.65978551434666	1.51562299041828e-08	3.60219682497084e-07	Fam3b	2.63	4.04	2.79	0.73	0.47	0.84	1.54	1.57	0.4	0.4
ENSMUSG00000023032	Slc4a8	108.343420556915	1.57449136435726	0.564076001815569	2.79127521697344	0.00525008100245654	0.0273439625544212	Slc4a8	0.23	0.16	0.35	0.23	0.68	0.08	0.06	0.22	0.19	0.24
ENSMUSG00000023043	Krt18	26.7782486095356	-6.31082747120987	1.6109386442077	-3.91748468751502	8.94777275957822e-05	0.000888681469698255	Krt18	0.27	0.7	0.36	0.01	0	0.28	0.26	0.26	0.07	0
ENSMUSG00000023176	Cpn2	377.219733970502	4.91248310587575	0.4002658544064	12.2730506531991	1.26399538433281e-34	4.69057196258775e-32	Cpn2	0.08	0.09	0.07	1.18	2.78	0.02	0.07	0.04	0.94	1.57
ENSMUSG00000023191	Leprel2	1171.77595280717	1.53094022322829	0.143112311373596	10.6974739526899	1.0459060932635e-26	2.47500792620384e-24	Leprel2	2.97	3.33	3.69	6.56	8.06	1.57	3.29	2.28	4.86	4.64
ENSMUSG00000023249	Parp3	376.174749320533	1.64234658845275	0.195828635219317	8.38665186331618	5.001834378351e-17	4.14568282891955e-15	Parp3	1.18	1.44	1.26	2.64	3.39	0.53	1.58	0.85	2.06	1.49
ENSMUSG00000023279	Bmp15	33.1809448963398	1.97483358230497	0.542157902154494	3.64254320458511	0.000269957649775522	0.00230657692597317	Bmp15	0.06	0.05	0.09	0.18	0.22	0.01	0.08	0.03	0.17	0.21
ENSMUSG00000023328	Ache	562.431916342967	1.51506525983378	0.414668622917134	3.65367711975772	0.000258511315879539	0.00222039598405108	Ache	1.56	1.18	2.54	2.19	5.3	1.14	0.71	1.14	1.58	4.77
ENSMUSG00000023467	Tulp2	117.224669478991	-2.42756102169302	0.50923761614216	-4.76704969299703	1.86943213484161e-06	2.81327999057087e-05	Tulp2	0.74	1.72	2.28	0.15	0.27	0.91	1.42	1.25	0.13	0.86
ENSMUSG00000023571	Fam132a	1340.67355904906	-2.23698688792548	0.234447192107502	-9.54153840707865	1.40728970968832e-21	2.05162735533848e-19	Fam132a	17.82	29.87	21.72	3.32	4.03	15.04	20.13	14.18	2.1	4.44
ENSMUSG00000023885	Thbs2	13849.6471602106	1.88635560092303	0.114992960687728	16.404096299821	1.78767015350448e-60	2.65355256967465e-57	Thbs2	12.45	14.5	16.01	38.2	43.61	4.42	14.06	8.22	23.68	25.31
ENSMUSG00000023968	Crip3	236.360353182329	5.02730869187394	0.381759993054229	13.1687677686012	1.32746544927673e-39	6.56813813811829e-37	Crip3	0.32	0.29	0.22	6.63	9.79	0.13	0.09	0.08	3.07	3.08
ENSMUSG00000023982	Guca1a	27.0803169162472	2.20725475011275	0.664921675097547	3.31957106043947	0.000901558562715476	0.00641228414688356	Guca1a	0.26	0.18	0.18	0.9	0.57	0.06	0.42	0.12	0.91	0.63
ENSMUSG00000024011	Pi16	53.8752087627025	-2.53384060248319	0.701252073761705	-3.61330924683186	0.000302313782132386	0.0025378814574075	Pi16	0.6	0.34	0.47	0.04	0.06	0.05	0.53	0.16	0.15	0.54
ENSMUSG00000024049	Myom1	75.7980231402881	1.83499854816962	0.477141082661407	3.84581964297505	0.000120150119718721	0.00113794150508543	Myom1	0.19	0.34	0.16	0.4	0.24	0.06	0.1	0.15	0.41	0.26
ENSMUSG00000024109	Nrxn1	797.097345371591	1.7029376625527	0.19629795321731	8.67526958198837	4.12571955291789e-18	3.8275425488661e-16	Nrxn1	2.09	1.31	2.48	3.88	5.55	1.33	2.22	1.22	1.55	3.37
ENSMUSG00000024112	Cacna1h	66.1652761608327	1.91186146248247	0.532289364888463	3.59177092122269	0.000328438498314777	0.00272358750659405	Cacna1h	0.1	0.15	0.27	0.13	0.42	0.03	0.11	0.07	0.24	0.14
ENSMUSG00000024164	C3	252.607837869317	-2.63582414210359	0.655445201978635	-4.02142564190975	5.78469691644447e-05	0.000606631543042423	C3	0.64	0.56	2.15	0.11	0.14	0.09	0.43	0.15	0.13	0.25
ENSMUSG00000024186	Rgs11	95.9782516734573	2.18897059110638	0.620923914474244	3.52534431365854	0.000422932692780672	0.00337183795630521	Rgs11	0.65	0.33	0.43	1.03	2.71	0.36	0.09	0.48	1.91	2.45
ENSMUSG00000024222	Fkbp5	3561.84768065853	-2.07340491931939	0.320203930101101	-6.47526380661455	9.4646432443849e-11	3.26031001886744e-09	Fkbp5	12.63	30	21.47	3.13	4.68	28.94	12.76	9.83	4.26	6.36
ENSMUSG00000024232	Bambi	7182.4639367569	1.80377641338027	0.152230699407947	11.8489662098085	2.17861827166057e-32	7.56861258290931e-30	Bambi	8.68	8.95	9.04	24.37	23.81	5.79	10.35	13	17.59	23.69
ENSMUSG00000024256	Adcyap1	23.5594819193969	3.12496121141172	0.885178623153578	3.5303170791434	0.000415061913088438	0.00331562177930921	Adcyap1	0.01	0.19	0.03	0.27	0.29	0.04	0.09	0.06	0.28	0.5
ENSMUSG00000024261	Syt4	38.1103462782134	-8.27861317043271	1.82276197435926	-4.54179606931006	5.57769832204167e-06	7.55789694624866e-05	Syt4	0.05	0.07	0.55	0	0	0.17	0.28	0.13	0	0.01
